latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
41.62256,-87.33325,303.39,0.39,0.36,2024-08-10,07:48,N21,nominal,2.0NRT,288.2,1.5,N
41.61855,-87.32964,333.93,0.39,0.36,2024-08-10,07:48,N21,nominal,2.0NRT,291.98,6.78,N
41.6245,-87.36611,302.65,0.39,0.36,2024-08-10,07:48,N21,nominal,2.0NRT,285.9,0.64,N
41.62078,-87.34332,307.41,0.39,0.36,2024-08-10,07:48,N21,nominal,2.0NRT,287.18,0.74,N
41.61528,-87.33058,325.79,0.39,0.36,2024-08-10,07:48,N21,nominal,2.0NRT,290.07,6.78,N
41.61454,-87.32603,302.62,0.39,0.36,2024-08-10,07:48,N21,nominal,2.0NRT,288.95,1.73,N
41.6592,-87.6229,330.96,0.38,0.36,2024-08-10,07:48,N21,nominal,2.0NRT,290.91,6.73,N
41.65593,-87.62383,302.97,0.38,0.36,2024-08-10,07:48,N21,nominal,2.0NRT,289.33,6.73,N
41.64568,-88.05644,299.65,0.38,0.36,2024-08-10,07:48,N21,nominal,2.0NRT,289,1.6,N
41.4817,-87.12298,296.64,0.39,0.36,2024-08-10,07:48,N21,nominal,2.0NRT,285.05,0.31,N
41.1194,-85.3517,318.89,0.42,0.38,2024-08-10,07:48,N21,nominal,2.0NRT,288.99,2.03,N
41.731,-89.3985,300.37,0.39,0.36,2024-08-10,07:48,N21,nominal,2.0NRT,283.8,0.49,N
39.43364,-77.97775,305.08,0.32,0.54,2024-08-10,07:48,N21,nominal,2.0NRT,290.92,1.7,N
43.70146,-88.38548,304.59,0.39,0.36,2024-08-10,07:48,N21,nominal,2.0NRT,283.52,1.46,N
42.76406,-82.746,301.2,0.48,0.4,2024-08-10,07:48,N21,nominal,2.0NRT,285.78,0.61,N
42.76359,-82.74561,300.92,0.48,0.4,2024-08-10,07:48,N21,nominal,2.0NRT,285.65,0.88,N
42.76197,-82.45256,301.72,0.5,0.41,2024-08-10,07:48,N21,nominal,2.0NRT,286.94,0.74,N
42.94169,-82.41394,297.38,0.49,0.41,2024-08-10,07:48,N21,nominal,2.0NRT,286.57,0.71,N
42.9453,-82.41256,296.81,0.49,0.41,2024-08-10,07:48,N21,nominal,2.0NRT,285.44,0.71,N
42.9501,-82.41703,301.97,0.49,0.41,2024-08-10,07:48,N21,nominal,2.0NRT,288.96,1.24,N
42.81566,-81.32366,304.18,0.55,0.43,2024-08-10,07:48,N21,nominal,2.0NRT,285.14,1.23,N
42.96861,-81.87217,295.21,0.52,0.41,2024-08-10,07:48,N21,nominal,2.0NRT,284.67,1.17,N
43.20503,-82.97905,297.36,0.47,0.39,2024-08-10,07:48,N21,nominal,2.0NRT,284.33,0.41,N
