latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
41.63197,-87.14569,299.63,0.78,0.78,2024-08-14,06:31,N21,nominal,2.0NRT,287.38,5.45,N
41.632,-87.13617,311.7,0.78,0.78,2024-08-14,06:31,N21,nominal,2.0NRT,287.78,6.87,N
41.62479,-87.14562,299.25,0.78,0.78,2024-08-14,06:31,N21,nominal,2.0NRT,287.53,2.16,N
41.56887,-84.04622,367,0.54,0.67,2024-08-14,06:31,N21,high,2.0NRT,288.01,8.36,N
41.56916,-84.05913,295.18,0.54,0.68,2024-08-14,06:31,N21,nominal,2.0NRT,285,1.53,N
41.56902,-84.05268,298.71,0.54,0.68,2024-08-14,06:31,N21,nominal,2.0NRT,286.95,8.36,N
41.63663,-87.14763,305.68,0.78,0.78,2024-08-14,06:31,N21,nominal,2.0NRT,288.3,4.6,N
41.63661,-87.13805,314.16,0.78,0.78,2024-08-14,06:31,N21,nominal,2.0NRT,288.74,4.6,N
41.62944,-87.13797,316.84,0.78,0.78,2024-08-14,06:31,N21,nominal,2.0NRT,287.41,4.6,N
41.62228,-87.14737,297,0.78,0.78,2024-08-14,06:31,N21,nominal,2.0NRT,286.96,1.48,N
41.57092,-84.05605,303.51,0.54,0.67,2024-08-14,06:31,N21,nominal,2.0NRT,286.1,1.41,N
41.56451,-84.04986,330.25,0.53,0.67,2024-08-14,06:31,N21,nominal,2.0NRT,286.2,7.57,N
41.56433,-84.04341,334.57,0.53,0.67,2024-08-14,06:31,N21,nominal,2.0NRT,285.89,7.57,N
41.46385,-81.6781,311.5,0.4,0.6,2024-08-14,06:31,N21,nominal,2.0NRT,288.65,2.26,N
41.46362,-81.67323,303.29,0.4,0.6,2024-08-14,06:31,N21,nominal,2.0NRT,287.89,2.26,N
41.45832,-81.67849,329.33,0.4,0.6,2024-08-14,06:31,N21,nominal,2.0NRT,289.42,2.26,N
41.45279,-81.67887,330.74,0.4,0.6,2024-08-14,06:31,N21,nominal,2.0NRT,289.03,4.99,N
41.46541,-83.36903,314.05,0.49,0.65,2024-08-14,06:31,N21,nominal,2.0NRT,286.89,2.53,N
41.45939,-83.36932,301.42,0.49,0.65,2024-08-14,06:31,N21,nominal,2.0NRT,286.29,1.45,N
41.45724,-83.36996,298.31,0.49,0.65,2024-08-14,06:31,N21,nominal,2.0NRT,285.57,2.05,N
40.97433,-76.81538,307.82,0.44,0.46,2024-08-14,06:31,N21,nominal,2.0NRT,285.78,1.23,N
41.37074,-84.92332,302.21,0.59,0.7,2024-08-14,06:31,N21,nominal,2.0NRT,288.5,3.25,N
41.37063,-84.91618,299.89,0.59,0.7,2024-08-14,06:31,N21,nominal,2.0NRT,286.86,2.02,N
41.21842,-80.51169,307.16,0.34,0.56,2024-08-14,06:31,N21,nominal,2.0NRT,286.7,0.93,N
41.2172,-80.51085,309.13,0.34,0.56,2024-08-14,06:31,N21,nominal,2.0NRT,287.27,1.25,N
41.37066,-84.92349,303.74,0.59,0.7,2024-08-14,06:31,N21,nominal,2.0NRT,288.69,1.56,N
41.37051,-84.91636,300.16,0.59,0.7,2024-08-14,06:31,N21,nominal,2.0NRT,287.09,1.56,N
41.20853,-80.81557,296.64,0.36,0.57,2024-08-14,06:31,N21,nominal,2.0NRT,286.48,0.9,N
40.63707,-74.22269,307.66,0.5,0.41,2024-08-14,06:31,N21,nominal,2.0NRT,293.88,1.15,N
40.6364,-74.21687,302.9,0.5,0.41,2024-08-14,06:31,N21,nominal,2.0NRT,291.49,1.15,N
41.13304,-80.69038,302.88,0.35,0.57,2024-08-14,06:31,N21,nominal,2.0NRT,286.58,0.82,N
41.22144,-83.20819,300.16,0.48,0.65,2024-08-14,06:31,N21,nominal,2.0NRT,285.39,1.7,N
41.22437,-83.21125,313.51,0.48,0.65,2024-08-14,06:31,N21,nominal,2.0NRT,286.92,2.74,N
40.89085,-77.71403,301.64,0.49,0.48,2024-08-14,06:31,N21,nominal,2.0NRT,285.54,2.23,N
40.89036,-77.70821,312.78,0.49,0.48,2024-08-14,06:31,N21,nominal,2.0NRT,285.68,2.23,N
40.48002,-74.32663,299.27,0.5,0.41,2024-08-14,06:31,N21,nominal,2.0NRT,286.74,0.9,N
40.47937,-74.32074,300.2,0.5,0.41,2024-08-14,06:31,N21,nominal,2.0NRT,289.64,0.6,N
40.48202,-74.32162,309.17,0.5,0.41,2024-08-14,06:31,N21,nominal,2.0NRT,289.01,1.55,N
40.66831,-76.38014,305.15,0.41,0.45,2024-08-14,06:31,N21,nominal,2.0NRT,286.87,0.96,N
40.83315,-79.93525,305.17,0.32,0.54,2024-08-14,06:31,N21,nominal,2.0NRT,286.19,0.96,N
40.83145,-80.31893,303.42,0.33,0.56,2024-08-14,06:31,N21,nominal,2.0NRT,286.68,0.61,N
40.47207,-75.89221,301.31,0.39,0.44,2024-08-14,06:31,N21,nominal,2.0NRT,288.45,1.2,N
40.23766,-74.1217,298.81,0.49,0.4,2024-08-14,06:31,N21,nominal,2.0NRT,286.36,0.72,N
40.23854,-74.11804,298.74,0.49,0.4,2024-08-14,06:31,N21,nominal,2.0NRT,287.07,0.75,N
40.78031,-80.80435,296.75,0.35,0.57,2024-08-14,06:31,N21,nominal,2.0NRT,283.51,0.69,N
40.75464,-81.43547,309.68,0.38,0.59,2024-08-14,06:31,N21,nominal,2.0NRT,286.91,2.79,N
40.75442,-81.43089,313.85,0.38,0.59,2024-08-14,06:31,N21,nominal,2.0NRT,285.12,1.97,N
40.79655,-82.52673,295.9,0.44,0.62,2024-08-14,06:31,N21,nominal,2.0NRT,285.28,0.73,N
40.79524,-82.52874,307.77,0.44,0.62,2024-08-14,06:31,N21,nominal,2.0NRT,285.66,0.8,N
40.15174,-74.7706,320.73,0.52,0.41,2024-08-14,06:31,N21,nominal,2.0NRT,288.52,2.71,N
40.13611,-74.80438,300.48,0.52,0.41,2024-08-14,06:31,N21,nominal,2.0NRT,288.18,0.22,N
40.02302,-74.24993,305.56,0.49,0.4,2024-08-14,06:31,N21,nominal,2.0NRT,287.51,1.37,N
40.07083,-74.76798,298.38,0.52,0.41,2024-08-14,06:31,N21,nominal,2.0NRT,287.77,0.42,N
40.17527,-75.89835,300.44,0.39,0.44,2024-08-14,06:31,N21,nominal,2.0NRT,287.75,0.39,N
40.23234,-76.84114,298.74,0.43,0.46,2024-08-14,06:31,N21,nominal,2.0NRT,286.76,0.58,N
40.5695,-83.13936,311.42,0.47,0.64,2024-08-14,06:31,N21,nominal,2.0NRT,287.51,1.74,N
40.39443,-79.85954,326.82,0.63,0.54,2024-08-14,06:31,N21,nominal,2.0NRT,290.36,5,N
40.39393,-79.85201,318.83,0.62,0.54,2024-08-14,06:31,N21,nominal,2.0NRT,288.76,5,N
39.96711,-75.84387,296.77,0.38,0.43,2024-08-14,06:31,N21,nominal,2.0NRT,285.68,1.09,N
40.30466,-79.87617,305.6,0.63,0.54,2024-08-14,06:31,N21,nominal,2.0NRT,291.01,2.37,N
40.31483,-80.60723,296.92,0.34,0.56,2024-08-14,06:31,N21,nominal,2.0NRT,286.76,1.23,N
40.30966,-80.60777,323.41,0.34,0.56,2024-08-14,06:31,N21,nominal,2.0NRT,288.19,2.77,N
39.42243,-74.54242,303.49,0.5,0.41,2024-08-14,06:31,N21,nominal,2.0NRT,288.32,0.91,N
39.42114,-74.54415,300.72,0.5,0.41,2024-08-14,06:31,N21,nominal,2.0NRT,287.91,0.78,N
38.59779,-82.82354,304.74,0.44,0.62,2024-08-14,06:33,N21,nominal,2.0NRT,288.95,1.65,N
38.37883,-82.59792,300.67,0.42,0.61,2024-08-14,06:33,N21,nominal,2.0NRT,289.33,2.06,N
37.81365,-75.6368,298.43,0.53,0.42,2024-08-14,06:33,N21,nominal,2.0NRT,288.13,0.69,N
38.37604,-82.59742,300.95,0.42,0.61,2024-08-14,06:33,N21,nominal,2.0NRT,289.61,1.9,N
38.33475,-83.0503,300.05,0.45,0.63,2024-08-14,06:33,N21,nominal,2.0NRT,286.85,1.81,N
38.33452,-83.04524,315.63,0.45,0.63,2024-08-14,06:33,N21,nominal,2.0NRT,287.13,1.81,N
38.32872,-83.04556,298.98,0.45,0.63,2024-08-14,06:33,N21,nominal,2.0NRT,286.43,0.91,N
37.86037,-76.59991,302.36,0.39,0.44,2024-08-14,06:33,N21,nominal,2.0NRT,288.06,1.23,N
33.01326,-79.88305,317.93,0.52,0.5,2024-08-14,06:33,N21,nominal,2.0NRT,286.5,2.78,N
33.01376,-79.88867,304.9,0.52,0.5,2024-08-14,06:33,N21,nominal,2.0NRT,286.69,2.44,N
34.34417,-82.77805,302.6,0.4,0.6,2024-08-14,06:33,N21,nominal,2.0NRT,284.2,0.88,N
34.94344,-85.70422,305.22,0.6,0.7,2024-08-14,06:33,N21,nominal,2.0NRT,286.83,1.53,N
34.64312,-80.65,301.51,0.61,0.53,2024-08-14,06:33,N21,nominal,2.0NRT,287.38,0.85,N
35.44173,-81.26968,303.36,0.33,0.56,2024-08-14,06:33,N21,nominal,2.0NRT,285.6,0.51,N
35.43951,-81.27063,302.31,0.34,0.56,2024-08-14,06:33,N21,nominal,2.0NRT,285.14,0.43,N
35.67643,-85.22469,299.11,0.57,0.69,2024-08-14,06:33,N21,nominal,2.0NRT,285.28,1.29,N
39.84968,-80.7737,298.1,0.35,0.56,2024-08-14,06:33,N21,nominal,2.0NRT,285.74,0.45,N
39.84857,-80.77434,297.35,0.35,0.56,2024-08-14,06:33,N21,nominal,2.0NRT,285.55,0.45,N
39.97515,-86.84157,296.64,0.74,0.76,2024-08-14,06:33,N21,nominal,2.0NRT,286.29,2.46,N
39.87387,-86.48435,302.16,0.71,0.75,2024-08-14,06:33,N21,nominal,2.0NRT,287.48,3.5,N
39.87418,-86.49099,300.24,0.71,0.75,2024-08-14,06:33,N21,nominal,2.0NRT,287.46,2.3,N
39.73173,-82.14973,300.05,0.41,0.61,2024-08-14,06:33,N21,nominal,2.0NRT,287.01,0.77,N
39.47864,-84.38049,306.86,0.54,0.68,2024-08-14,06:33,N21,nominal,2.0NRT,288.43,1.5,N
39.368,-81.52895,300.33,0.38,0.59,2024-08-14,06:33,N21,nominal,2.0NRT,288.08,0.78,N
39.47288,-84.39977,300.68,0.54,0.68,2024-08-14,06:33,N21,nominal,2.0NRT,289.02,1.05,N
39.36552,-81.52737,298.98,0.38,0.58,2024-08-14,06:33,N21,nominal,2.0NRT,288.33,0.69,N
39.4809,-84.38077,303.94,0.54,0.68,2024-08-14,06:33,N21,nominal,2.0NRT,288.84,2.66,N
39.46898,-84.40021,299.73,0.54,0.68,2024-08-14,06:33,N21,nominal,2.0NRT,288.63,1.89,N
39.46859,-84.38763,298.78,0.54,0.68,2024-08-14,06:33,N21,nominal,2.0NRT,288.01,1.17,N
38.95541,-81.93018,298.47,0.39,0.6,2024-08-14,06:33,N21,nominal,2.0NRT,287.31,1.01,N
38.95518,-81.92586,308.84,0.39,0.6,2024-08-14,06:33,N21,nominal,2.0NRT,287.15,1.01,N
38.77967,-79.39546,301.95,0.57,0.52,2024-08-14,06:33,N21,nominal,2.0NRT,284.63,1.35,N
38.83718,-84.24038,309.29,0.53,0.67,2024-08-14,06:33,N21,nominal,2.0NRT,288.26,2.21,N
38.7583,-84.99812,302.5,0.58,0.7,2024-08-14,06:33,N21,nominal,2.0NRT,287.8,3.25,N
32.8069,-81.89192,297.81,0.34,0.56,2024-08-14,06:33,N21,nominal,2.0NRT,284.09,0.43,N
33.10406,-86.80249,297.91,0.67,0.74,2024-08-14,06:33,N21,nominal,2.0NRT,273.34,1.86,N
33.10577,-86.79964,296.59,0.67,0.74,2024-08-14,06:33,N21,nominal,2.0NRT,274.46,1.9,N
33.22211,-86.81583,297.86,0.68,0.74,2024-08-14,06:33,N21,nominal,2.0NRT,274.45,1.02,N
35.50307,-80.32842,300.76,0.59,0.53,2024-08-14,06:33,N21,nominal,2.0NRT,286.86,1.17,N
33.22395,-86.81683,295.24,0.68,0.74,2024-08-14,06:33,N21,nominal,2.0NRT,274.84,1.15,N
35.71862,-77.32981,306.69,0.41,0.45,2024-08-14,06:33,N21,nominal,2.0NRT,288.6,0.85,N
36.45669,-78.11005,298.36,0.46,0.47,2024-08-14,06:33,N21,nominal,2.0NRT,287.45,0.58,N
36.35439,-76.80779,337.23,0.39,0.44,2024-08-14,06:33,N21,nominal,2.0NRT,291.25,5.49,N
37.26657,-86.98756,303.18,0.73,0.76,2024-08-14,06:33,N21,nominal,2.0NRT,288.85,1.53,N
37.23101,-82.03825,304.96,0.39,0.59,2024-08-14,06:33,N21,nominal,2.0NRT,287.2,1.96,N
37.80297,-85.56361,301.23,0.61,0.71,2024-08-14,06:33,N21,nominal,2.0NRT,286.47,1.07,N
37.53853,-76.80592,304.73,0.4,0.44,2024-08-14,06:33,N21,nominal,2.0NRT,292.78,1.11,N
33.00383,-79.88108,303.05,0.52,0.5,2024-08-14,06:33,N21,nominal,2.0NRT,287.53,1.43,N
33.00359,-79.8786,305.86,0.52,0.5,2024-08-14,06:33,N21,nominal,2.0NRT,287.03,2.19,N
38.76333,-85.00176,308.62,0.58,0.7,2024-08-14,06:33,N21,nominal,2.0NRT,287.01,2.78,N
38.59948,-82.83236,298.45,0.44,0.62,2024-08-14,06:33,N21,nominal,2.0NRT,288.25,1.87,N
38.59925,-82.82729,309.75,0.44,0.62,2024-08-14,06:33,N21,nominal,2.0NRT,289.69,3.14,N
38.59828,-82.83365,303.34,0.44,0.62,2024-08-14,06:33,N21,nominal,2.0NRT,289,1.43,N
38.59803,-82.8286,307.16,0.44,0.62,2024-08-14,06:33,N21,nominal,2.0NRT,289.71,1.43,N
26.27827,-80.15599,315.32,0.45,0.47,2024-08-14,06:35,N21,nominal,2.0NRT,294.2,1.87,N
28.30048,-82.26368,303.91,0.32,0.55,2024-08-14,06:35,N21,nominal,2.0NRT,282.77,0.36,N
28.14993,-81.9501,308.49,0.61,0.54,2024-08-14,06:35,N21,nominal,2.0NRT,292.92,1.18,N
27.65343,-81.52258,315.78,0.57,0.52,2024-08-14,06:35,N21,nominal,2.0NRT,291.16,1.82,N
26.69872,-81.78494,298.63,0.58,0.52,2024-08-14,06:35,N21,nominal,2.0NRT,274.28,3.53,N
26.27975,-80.15417,311.68,0.45,0.47,2024-08-14,06:35,N21,nominal,2.0NRT,294.04,1.43,N
28.30042,-82.26534,304.39,0.32,0.55,2024-08-14,06:35,N21,nominal,2.0NRT,283.24,0.43,N
28.30573,-82.26808,302.19,0.32,0.55,2024-08-14,06:35,N21,nominal,2.0NRT,284.98,0.43,N
32.4989,-83.26777,306.4,0.41,0.61,2024-08-14,06:35,N21,nominal,2.0NRT,290.8,1.55,N
32.49362,-83.27271,305.11,0.41,0.61,2024-08-14,06:35,N21,nominal,2.0NRT,291.07,0.8,N
32.27259,-82.67056,303.47,0.38,0.58,2024-08-14,06:35,N21,nominal,2.0NRT,289.91,1.05,N
32.18489,-84.11823,303.85,0.46,0.63,2024-08-14,06:35,N21,nominal,2.0NRT,291.64,1.04,N
31.03861,-83.68786,307.29,0.42,0.61,2024-08-14,06:35,N21,nominal,2.0NRT,291.25,1.01,N
31.15004,-87.98904,333.52,0.77,0.77,2024-08-14,06:35,N21,nominal,2.0NRT,291.95,9.85,N
31.15328,-87.98725,322.46,0.77,0.77,2024-08-14,06:35,N21,nominal,2.0NRT,291.51,5.4,N
31.14615,-87.98757,307.65,0.77,0.77,2024-08-14,06:35,N21,nominal,2.0NRT,291.12,5.4,N
30.8866,-83.58997,303.91,0.41,0.61,2024-08-14,06:35,N21,nominal,2.0NRT,287.93,0.72,N
28.69047,-82.03694,318.21,0.63,0.54,2024-08-14,06:35,N21,nominal,2.0NRT,287.72,3.65,N
28.84407,-82.16917,304.59,0.32,0.55,2024-08-14,06:35,N21,nominal,2.0NRT,292.13,0.48,N
28.95224,-81.72939,306.43,0.61,0.53,2024-08-14,06:35,N21,nominal,2.0NRT,291.55,1.6,N
29.16104,-82.2538,318.15,0.33,0.55,2024-08-14,06:35,N21,nominal,2.0NRT,291.86,1.45,N
29.16492,-82.25328,312.94,0.33,0.55,2024-08-14,06:35,N21,nominal,2.0NRT,291.61,1.44,N
29.55093,-82.32022,304.64,0.34,0.56,2024-08-14,06:35,N21,nominal,2.0NRT,290.74,0.64,N
30.16039,-83.94104,303.95,0.43,0.62,2024-08-14,06:35,N21,nominal,2.0NRT,290.69,1.6,N
28.68549,-82.03748,304.74,0.63,0.54,2024-08-14,06:35,N21,nominal,2.0NRT,287.08,1.48,N
17.99407,-76.86903,311.16,0.4,0.37,2024-08-14,06:37,N21,nominal,2.0NRT,296.5,2.33,N
18.60753,-71.36061,310.67,0.51,0.41,2024-08-14,06:37,N21,nominal,2.0NRT,254.6,2.84,N
19.28699,-71.12476,298.31,0.51,0.41,2024-08-14,06:37,N21,nominal,2.0NRT,269.75,0.94,N
19.28989,-71.11928,299.05,0.51,0.41,2024-08-14,06:37,N21,nominal,2.0NRT,268.91,0.93,N
21.38647,-77.20207,306.09,0.42,0.38,2024-08-14,06:37,N21,nominal,2.0NRT,294.17,1.12,N
25.85884,-80.34637,312.04,0.46,0.47,2024-08-14,06:37,N21,nominal,2.0NRT,294.65,0.57,N
18.01851,-76.80434,325.99,0.39,0.36,2024-08-14,06:37,N21,nominal,2.0NRT,296.2,2.5,N
48.25141,-79.02393,297.83,0.32,0.55,2024-08-14,08:09,N21,nominal,2.0NRT,287.35,0.45,N
47.56605,-92.62548,315.15,0.39,0.36,2024-08-14,08:11,N21,nominal,2.0NRT,288.61,1.1,N
48.51597,-102.72746,307.76,0.56,0.51,2024-08-14,08:11,N21,nominal,2.0NRT,284.57,2.25,N
48.51519,-102.72906,308.67,0.56,0.51,2024-08-14,08:11,N21,nominal,2.0NRT,284.16,2.07,N
48.5054,-102.96221,300.84,0.57,0.52,2024-08-14,08:11,N21,nominal,2.0NRT,287.1,0.81,N
48.43158,-102.68704,312.77,0.56,0.51,2024-08-14,08:11,N21,nominal,2.0NRT,286.19,2.35,N
44.07447,-79.53456,302.17,0.41,0.6,2024-08-14,08:11,N21,nominal,2.0NRT,284.15,1.56,N
48.01525,-102.6526,296.92,0.55,0.51,2024-08-14,08:11,N21,nominal,2.0NRT,279.81,0.57,N
45.07111,-83.40765,319.37,0.5,0.49,2024-08-14,08:11,N21,nominal,2.0NRT,290.5,4.98,N
46.73159,-92.07525,312.97,0.38,0.36,2024-08-14,08:11,N21,nominal,2.0NRT,290.53,0.99,N
46.72834,-92.07635,304.79,0.38,0.36,2024-08-14,08:11,N21,nominal,2.0NRT,289.17,0.99,N
43.86518,-79.50085,297.21,0.41,0.61,2024-08-14,08:11,N21,nominal,2.0NRT,286.65,0.28,N
47.87598,-103.14196,299.69,0.58,0.52,2024-08-14,08:11,N21,nominal,2.0NRT,287.97,0.72,N
42.80371,-80.1048,320.04,0.42,0.61,2024-08-14,08:11,N21,nominal,2.0NRT,287.28,3.23,N
47.53022,-103.07707,298.38,0.57,0.52,2024-08-14,08:11,N21,nominal,2.0NRT,288.32,0.43,N
46.48908,-81.03528,305.56,0.59,0.53,2024-08-14,08:11,N21,nominal,2.0NRT,288.13,2.24,N
46.48905,-81.03536,305.68,0.59,0.53,2024-08-14,08:11,N21,nominal,2.0NRT,288.15,1.81,N
43.27087,-79.80473,337.81,0.42,0.61,2024-08-14,08:11,N21,nominal,2.0NRT,291.31,3.55,N
43.27228,-79.8095,305.76,0.42,0.61,2024-08-14,08:11,N21,nominal,2.0NRT,289.35,3.55,N
42.27691,-83.12556,301.62,0.61,0.54,2024-08-14,08:11,N21,nominal,2.0NRT,288.79,0.93,N
42.28439,-83.11403,298.66,0.61,0.54,2024-08-14,08:11,N21,nominal,2.0NRT,288.35,0.87,N
42.30475,-83.15188,300.84,0.61,0.54,2024-08-14,08:11,N21,nominal,2.0NRT,288.6,1.43,N
40.89125,-77.71479,297.15,0.62,0.71,2024-08-14,08:11,N21,nominal,2.0NRT,283.76,2.03,N
43.70345,-88.38247,302.18,0.49,0.41,2024-08-14,08:11,N21,nominal,2.0NRT,288.66,1.81,N
43.70313,-88.38792,308.54,0.49,0.41,2024-08-14,08:11,N21,nominal,2.0NRT,289.8,1.26,N
44.53549,-92.91784,300.52,0.38,0.36,2024-08-14,08:11,N21,nominal,2.0NRT,286.92,0.43,N
40.89186,-77.714,298.86,0.62,0.71,2024-08-14,08:11,N21,nominal,2.0NRT,283.7,1.53,N
42.31063,-82.04909,297.48,0.35,0.56,2024-08-14,08:11,N21,nominal,2.0NRT,286.35,0.6,N
42.31363,-82.05061,304.83,0.35,0.56,2024-08-14,08:11,N21,nominal,2.0NRT,286.16,0.73,N
