latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
43.4217,-75.883,297.51,0.4,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,284.29,0.59,N
42.49483,-73.81607,303.08,0.46,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,287.27,1.12,N
42.47771,-74.41357,297.5,0.44,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,283.39,0.48,N
41.74866,-71.10566,296.63,0.41,0.45,2024-08-12,07:09,N21,nominal,2.0NRT,286.51,0.34,N
43.27409,-79.79821,327.69,0.4,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,290.05,2.92,N
43.27477,-79.80306,302.83,0.4,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,286.54,2.92,N
43.27341,-79.79333,302.18,0.4,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,288.52,2.87,N
43.27211,-79.80879,316.49,0.4,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,288.01,1.52,N
43.27143,-79.80393,306.22,0.4,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,288.47,1.29,N
43.29313,-79.98526,301.39,0.4,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,285.59,0.82,N
43.2681,-79.80479,309.82,0.4,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,287.9,1.29,N
43.28978,-79.98612,296.24,0.4,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,285.68,0.56,N
43.26476,-79.80567,317,0.4,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,287.82,1.29,N
43.07004,-80.85898,312.93,0.42,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,285.24,1.92,N
42.95201,-82.41692,296.87,0.47,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,286.61,0.64,N
42.9484,-82.41769,298.75,0.47,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,288.05,1.02,N
42.8152,-81.32468,311.14,0.43,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,284.48,1.17,N
42.94479,-82.41846,302.19,0.47,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,285.2,1.02,N
42.87577,-82.40528,301.78,0.47,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,288.78,1.15,N
41.79408,-75.73776,299.9,0.42,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,284.03,0.53,N
42.76255,-82.45528,297.19,0.47,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,285.99,0.45,N
42.7632,-82.74904,298.89,0.48,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,284.85,0.84,N
42.72404,-83.26183,302.04,0.5,0.41,2024-08-12,07:09,N21,nominal,2.0NRT,284.69,0.8,N
42.31007,-82.05011,308.84,0.45,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,285.04,1.8,N
42.3037,-83.15585,309.51,0.49,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,288.97,1.77,N
42.30067,-83.1625,298.37,0.49,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,286.51,1,N
42.30001,-83.15659,311.03,0.49,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,288.61,1,N
42.29766,-83.16918,300.46,0.49,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,286.05,0.85,N
42.29396,-83.16994,311.55,0.49,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,288.16,1.78,N
42.2933,-83.16402,307.77,0.49,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,287.09,1.09,N
42.28961,-83.16478,297.34,0.49,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,286.83,1.09,N
42.28361,-83.11167,305.15,0.49,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,287.53,0.95,N
42.27824,-83.13086,305.56,0.49,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,287.88,1.59,N
42.26541,-83.43465,300.8,0.5,0.41,2024-08-12,07:09,N21,nominal,2.0NRT,284.49,0.29,N
42.08745,-83.42136,297.6,0.5,0.41,2024-08-12,07:09,N21,nominal,2.0NRT,284.85,0.86,N
40.8573,-75.26308,305.05,0.44,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,287.07,0.86,N
40.63529,-74.22161,312.1,0.48,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,294.69,2.86,N
40.63418,-74.21609,303.12,0.48,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,291.07,1.2,N
40.63547,-74.22247,312.22,0.48,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,294.15,1.72,N
40.63438,-74.21693,304.22,0.48,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,291.66,1.72,N
40.59064,-74.20837,308.67,0.48,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,290.89,1.2,N
41.74974,-81.28316,307.94,0.42,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,290.14,1.02,N
40.72781,-75.30325,301.6,0.44,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,288.71,0.92,N
41.3925,-79.28353,295.44,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,282.59,0.69,N
40.71638,-75.39835,303.83,0.44,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,288.87,1.09,N
40.66576,-75.22627,298.92,0.44,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,287.53,0.37,N
41.73208,-83.52059,297.71,0.5,0.41,2024-08-12,07:09,N21,nominal,2.0NRT,285.26,0.41,N
40.67147,-76.38054,315.57,0.41,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,286.04,1.11,N
40.23629,-74.11913,299.01,0.49,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,285.98,0.8,N
41.47389,-81.66418,302.47,0.43,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,290.42,0.94,N
40.89057,-77.71277,301.89,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,286.24,1.34,N
41.46418,-81.67162,327.28,0.43,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,289.7,1.23,N
41.67873,-83.45206,299.82,0.5,0.41,2024-08-12,07:09,N21,nominal,2.0NRT,289.34,1.33,N
41.46138,-81.6775,319.99,0.43,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,290.54,3.43,N
41.46072,-81.67239,299.41,0.43,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,288.76,1.23,N
41.45793,-81.67828,307.73,0.43,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,289.21,0.69,N
41.45447,-81.67905,300.86,0.43,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,287.55,0.69,N
41.45381,-81.67394,300.12,0.43,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,287.86,0.67,N
41.45102,-81.67984,327.45,0.43,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,290.47,4.23,N
41.45036,-81.67472,319.85,0.43,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,289.17,3.41,N
41.63327,-83.49937,301.41,0.5,0.41,2024-08-12,07:09,N21,nominal,2.0NRT,289.44,1.29,N
40.47308,-75.89281,304.55,0.42,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,289.24,1.09,N
41.20691,-80.81461,305.9,0.41,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,289.35,0.78,N
41.5713,-84.04669,298.74,0.52,0.42,2024-08-12,07:09,N21,nominal,2.0NRT,286.76,1.35,N
41.5675,-84.04741,321.85,0.52,0.42,2024-08-12,07:09,N21,nominal,2.0NRT,289.56,3.76,N
41.56818,-84.05366,309.43,0.52,0.42,2024-08-12,07:09,N21,nominal,2.0NRT,288.01,2.54,N
40.15409,-74.76845,319.99,0.47,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,289.06,2.17,N
41.46823,-83.36459,319.29,0.49,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,288.53,2.47,N
41.46085,-83.36603,301.64,0.49,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,286.88,1.39,N
40.13911,-74.80744,304.09,0.46,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,288.9,1.86,N
41.30663,-82.16667,313.29,0.44,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,286.74,1.69,N
40.07002,-74.76929,300.21,0.47,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,286.38,0.49,N
41.68277,-87.42747,309.22,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,290.36,1.59,N
41.68231,-87.42134,312.1,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,292.57,1.59,N
41.02137,-81.10098,299.42,0.41,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,286.21,0.51,N
40.17551,-75.89878,295.98,0.43,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,275.65,0.52,N
41.68171,-87.42812,301.64,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,289.1,2.32,N
41.68121,-87.42201,310.9,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,292.18,2.38,N
41.68073,-87.41591,306.08,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,290.26,2.38,N
41.67619,-87.41651,302.78,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,289.79,2.38,N
40.79294,-79.7002,296.57,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,285.64,0.38,N
41.67313,-87.43551,304.21,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,289.99,1.45,N
41.67263,-87.42934,302.25,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,288.8,1.45,N
41.64484,-87.14201,321.37,0.49,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,289.76,3.91,N
41.67247,-87.48514,302.9,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,290.01,1.32,N
41.67101,-87.46672,304.19,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,289.13,1.9,N
41.67052,-87.46056,314.39,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,289.27,2.5,N
41.67004,-87.45442,312.43,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,290.1,2.5,N
41.64037,-87.14258,327.41,0.49,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,289.18,6.63,N
41.63988,-87.13663,325.37,0.49,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,292.14,5.12,N
41.66792,-87.48576,301.57,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,290.8,1.6,N
41.66356,-87.43055,317.57,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,289.29,2.58,N
41.66308,-87.42446,312.09,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,290.29,3.96,N
41.6394,-87.13074,312.87,0.49,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,289.27,5.12,N
41.63591,-87.14317,337.47,0.49,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,292.31,6.63,N
41.63494,-87.13133,332.77,0.49,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,290,5.12,N
41.66289,-87.48021,303.38,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,291.38,1.6,N
41.62698,-87.14441,301.5,0.49,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,288.07,1.38,N
41.63898,-87.40928,315.5,0.51,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,289.05,3.79,N
41.63161,-87.37346,301.51,0.5,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,290.69,2.05,N
41.62661,-87.36801,323.96,0.5,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,289.45,5.92,N
41.2233,-83.20966,321.21,0.48,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,288.03,3.44,N
41.78525,-89.71302,297.05,0.34,0.56,2024-08-12,07:09,N21,nominal,2.0NRT,286.73,0.76,N
41.62709,-87.37405,307.77,0.5,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,288.18,2.05,N
41.62378,-87.33173,319.02,0.5,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,289.9,3.96,N
41.61926,-87.3323,317.1,0.5,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,291.22,2.27,N
41.61428,-87.32689,301.91,0.5,0.49,2024-08-12,07:09,N21,nominal,2.0NRT,291.23,2.27,N
41.3686,-84.92664,295.65,0.57,0.43,2024-08-12,07:09,N21,nominal,2.0NRT,285.06,1.24,N
41.36792,-84.91985,304.97,0.57,0.43,2024-08-12,07:09,N21,nominal,2.0NRT,287.23,4.41,N
41.36396,-84.92055,310.92,0.57,0.43,2024-08-12,07:09,N21,nominal,2.0NRT,285.09,1.78,N
41.36897,-84.9141,304.81,0.57,0.43,2024-08-12,07:09,N21,nominal,2.0NRT,287.47,2.02,N
41.36571,-84.92158,318.47,0.57,0.43,2024-08-12,07:09,N21,nominal,2.0NRT,286.32,5.44,N
40.0443,-75.92201,301.75,0.43,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,282.51,0.59,N
41.09446,-83.41924,296.82,0.49,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,283.42,0.7,N
41.09208,-83.42088,296,0.49,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,284.14,0.79,N
40.67188,-80.33904,307.42,0.39,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,289.72,1.14,N
40.75692,-81.42991,302.66,0.42,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,286.46,1.22,N
40.7548,-81.44047,303.81,0.42,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,287.26,1.17,N
39.94855,-76.76936,303.08,0.41,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,289.1,0.6,N
41.12094,-85.35143,318.79,0.39,0.44,2024-08-12,07:09,N21,nominal,2.0NRT,288.76,2.82,N
39.93933,-76.81654,316.61,0.41,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,289.59,2.16,N
41.48411,-90.82343,297.91,0.38,0.59,2024-08-12,07:09,N21,nominal,2.0NRT,285.6,0.94,N
41.47911,-90.83306,313.34,0.38,0.59,2024-08-12,07:09,N21,nominal,2.0NRT,285.06,1.49,N
40.39281,-79.66982,295.8,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,285.07,0.26,N
40.40507,-79.79775,302.6,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,285.53,0.53,N
40.39644,-79.85474,310.28,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,288.41,3.68,N
40.39316,-79.85559,339.59,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,292.22,3.68,N
40.39248,-79.85107,334.08,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,289.16,3.68,N
40.39383,-79.86012,316.89,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,288.93,2.04,N
41.48257,-90.83254,301.46,0.38,0.59,2024-08-12,07:09,N21,nominal,2.0NRT,285.02,0.67,N
41.48209,-90.82333,299.39,0.38,0.59,2024-08-12,07:09,N21,nominal,2.0NRT,286.51,1.57,N
41.47715,-90.83299,299.78,0.38,0.59,2024-08-12,07:09,N21,nominal,2.0NRT,284.24,0.67,N
40.44793,-80.60979,297.67,0.4,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,285.92,1.17,N
40.32944,-79.90913,298.79,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,285.91,0.48,N
39.58984,-75.63308,305.53,0.44,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,292.97,1.53,N
40.30437,-79.87805,321.04,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,293.55,2.65,N
39.58638,-75.63418,303.25,0.44,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,292.9,1.9,N
39.58627,-75.63583,303.61,0.44,0.39,2024-08-12,07:09,N21,nominal,2.0NRT,292.42,1.6,N
41.17883,-87.85847,316.12,0.53,0.5,2024-08-12,07:09,N21,nominal,2.0NRT,288.27,3.08,N
40.3145,-80.60608,300.01,0.4,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,286.76,2.3,N
40.31117,-80.6069,334.01,0.4,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,289.64,2.3,N
40.13083,-79.5865,300.91,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,285.54,0.35,N
40.5707,-83.13896,312.27,0.47,0.4,2024-08-12,07:09,N21,nominal,2.0NRT,286.43,2.27,N
40.01258,-79.63877,300.99,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,285.04,0.32,N
39.56191,-77.17274,310.67,0.4,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,289.51,1.4,N
39.39083,-76.39393,297.93,0.42,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,283.19,0.66,N
40.73373,-86.43634,305.37,0.44,0.46,2024-08-12,07:09,N21,nominal,2.0NRT,286.1,0.96,N
39.43261,-77.97839,300.54,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,284.25,0.78,N
40.49543,-86.13078,304.98,0.42,0.45,2024-08-12,07:09,N21,nominal,2.0NRT,285.35,1.38,N
40.49495,-86.12579,307.66,0.42,0.45,2024-08-12,07:09,N21,nominal,2.0NRT,285.54,1.38,N
40.46437,-86.16106,296.22,0.42,0.46,2024-08-12,07:09,N21,nominal,2.0NRT,284.63,0.66,N
39.73228,-82.14973,305.73,0.43,0.38,2024-08-12,07:09,N21,nominal,2.0NRT,286.25,1.22,N
39.36236,-80.70628,295.87,0.39,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,284.5,0.35,N
39.9778,-86.83637,300.8,0.45,0.47,2024-08-12,07:09,N21,nominal,2.0NRT,285.51,2.97,N
39.97733,-86.83102,301.73,0.45,0.47,2024-08-12,07:09,N21,nominal,2.0NRT,285.79,1.27,N
39.97349,-86.83701,325.35,0.45,0.47,2024-08-12,07:09,N21,nominal,2.0NRT,285.49,2.97,N
39.97302,-86.83166,299.79,0.45,0.47,2024-08-12,07:09,N21,nominal,2.0NRT,286.42,1.27,N
39.37108,-81.52054,308.64,0.41,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,287.67,1.36,N
39.36834,-81.52601,299.04,0.41,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,287.82,1.02,N
39.25786,-80.80858,296.95,0.39,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,284.52,0.25,N
39.07854,-79.69064,312.8,0.38,0.36,2024-08-12,07:09,N21,nominal,2.0NRT,285.06,1.39,N
39.48656,-84.3653,301.67,0.51,0.41,2024-08-12,07:09,N21,nominal,2.0NRT,287.34,1.12,N
39.48591,-84.35937,301.37,0.51,0.41,2024-08-12,07:09,N21,nominal,2.0NRT,289.11,1.12,N
39.47158,-84.4044,302.6,0.51,0.41,2024-08-12,07:09,N21,nominal,2.0NRT,288.57,1.21,N
39.47093,-84.39846,302.31,0.51,0.41,2024-08-12,07:09,N21,nominal,2.0NRT,289.21,1.21,N
39.46964,-84.38657,313.22,0.51,0.41,2024-08-12,07:09,N21,nominal,2.0NRT,287.7,1.98,N
39.47112,-84.39927,306.42,0.51,0.41,2024-08-12,07:09,N21,nominal,2.0NRT,289.87,1.72,N
39.46976,-84.38741,317.04,0.51,0.41,2024-08-12,07:09,N21,nominal,2.0NRT,288,2.71,N
38.95325,-81.92829,303.17,0.41,0.37,2024-08-12,07:09,N21,nominal,2.0NRT,286.43,1.21,N
33.00777,-79.8859,314.42,0.39,0.36,2024-08-12,07:12,N21,nominal,2.0NRT,293.77,1.94,N
33.73351,-86.15482,306.67,0.53,0.42,2024-08-12,07:12,N21,nominal,2.0NRT,291.99,1.47,N
37.27216,-79.9988,313.04,0.38,0.36,2024-08-12,07:12,N21,nominal,2.0NRT,289.18,1.37,N
33.51432,-85.73159,307.62,0.51,0.41,2024-08-12,07:12,N21,nominal,2.0NRT,289.2,1.03,N
33.58129,-86.77904,303.56,0.57,0.43,2024-08-12,07:12,N21,nominal,2.0NRT,291.51,1.06,N
33.54359,-86.80346,312.91,0.57,0.43,2024-08-12,07:12,N21,nominal,2.0NRT,291.39,2.14,N
33.44223,-88.57241,320.84,0.47,0.48,2024-08-12,07:12,N21,nominal,2.0NRT,288.49,5.07,N
33.43783,-88.57303,324.41,0.47,0.48,2024-08-12,07:12,N21,nominal,2.0NRT,288.5,4.9,N
33.80264,-94.03137,304.04,0.5,0.66,2024-08-12,07:12,N21,nominal,2.0NRT,286.3,2.18,N
33.22197,-86.81317,311.64,0.57,0.43,2024-08-12,07:12,N21,nominal,2.0NRT,291.44,2.39,N
33.21929,-86.78879,303.83,0.57,0.43,2024-08-12,07:12,N21,nominal,2.0NRT,291.3,1.94,N
33.17979,-86.75817,305.06,0.56,0.43,2024-08-12,07:12,N21,nominal,2.0NRT,291.09,1.06,N
37.89346,-86.68861,298.97,0.42,0.45,2024-08-12,07:12,N21,nominal,2.0NRT,288.13,0.76,N
37.23438,-82.03918,324.04,0.41,0.37,2024-08-12,07:12,N21,nominal,2.0NRT,289.88,3.06,N
37.23375,-82.03456,298.04,0.41,0.37,2024-08-12,07:12,N21,nominal,2.0NRT,286.93,0.87,N
37.23359,-82.04152,318.36,0.41,0.37,2024-08-12,07:12,N21,nominal,2.0NRT,289.84,2.03,N
37.23294,-82.03694,316.38,0.41,0.37,2024-08-12,07:12,N21,nominal,2.0NRT,288.28,2.03,N
36.97031,-84.58805,299.96,0.49,0.4,2024-08-12,07:12,N21,nominal,2.0NRT,287.41,0.75,N
36.85609,-84.41003,297.96,0.48,0.4,2024-08-12,07:12,N21,nominal,2.0NRT,286.01,0.46,N
38.83374,-84.23975,320.09,0.5,0.41,2024-08-12,07:12,N21,nominal,2.0NRT,289.21,3.21,N
38.83428,-84.76063,298.78,0.52,0.42,2024-08-12,07:12,N21,nominal,2.0NRT,286.03,0.97,N
38.59926,-82.82794,304.77,0.44,0.38,2024-08-12,07:12,N21,nominal,2.0NRT,289.99,1.33,N
38.59861,-82.82294,311.01,0.44,0.38,2024-08-12,07:12,N21,nominal,2.0NRT,290.52,1.33,N
38.5964,-82.83366,308.16,0.44,0.38,2024-08-12,07:12,N21,nominal,2.0NRT,291.09,1.52,N
38.59576,-82.82866,301.72,0.44,0.38,2024-08-12,07:12,N21,nominal,2.0NRT,289.37,1.33,N
36.80276,-87.43269,299.14,0.45,0.47,2024-08-12,07:12,N21,nominal,2.0NRT,285.6,0.64,N
38.7608,-84.99908,306.97,0.54,0.42,2024-08-12,07:12,N21,nominal,2.0NRT,289.15,2.24,N
38.75624,-84.99332,302.03,0.54,0.42,2024-08-12,07:12,N21,nominal,2.0NRT,287.81,1.45,N
35.94249,-89.71255,300.26,0.59,0.53,2024-08-12,07:12,N21,nominal,2.0NRT,287.38,2.86,N
35.93765,-89.7131,318.53,0.59,0.53,2024-08-12,07:12,N21,nominal,2.0NRT,287.96,2.86,N
35.89061,-89.78454,305.65,0.59,0.53,2024-08-12,07:12,N21,nominal,2.0NRT,286.94,2.55,N
35.89009,-89.77796,310.12,0.59,0.53,2024-08-12,07:12,N21,nominal,2.0NRT,286.94,2.55,N
34.66404,-80.65469,306.34,0.38,0.36,2024-08-12,07:12,N21,nominal,2.0NRT,288.74,1.11,N
35.76005,-91.59808,303.75,0.38,0.58,2024-08-12,07:12,N21,nominal,2.0NRT,286.23,0.71,N
34.94334,-85.70409,302.51,0.52,0.42,2024-08-12,07:12,N21,nominal,2.0NRT,290.83,1.13,N
34.57187,-83.66033,309.64,0.43,0.38,2024-08-12,07:12,N21,nominal,2.0NRT,290.58,1.34,N
33.96188,-81.05263,308.73,0.38,0.36,2024-08-12,07:12,N21,nominal,2.0NRT,287.96,0.73,N
34.63968,-87.08976,307.98,0.41,0.45,2024-08-12,07:12,N21,nominal,2.0NRT,288.95,2.28,N
34.63922,-87.08533,313.34,0.41,0.45,2024-08-12,07:12,N21,nominal,2.0NRT,289.35,2.05,N
33.70127,-82.44367,302.85,0.4,0.37,2024-08-12,07:12,N21,nominal,2.0NRT,288.21,0.5,N
33.99437,-85.16805,303.29,0.48,0.4,2024-08-12,07:12,N21,nominal,2.0NRT,289.41,0.77,N
33.01439,-79.88434,344.3,0.39,0.36,2024-08-12,07:12,N21,nominal,2.0NRT,293.67,6.48,N
37.45897,-79.99495,299.67,0.38,0.36,2024-08-12,07:12,N21,nominal,2.0NRT,288.65,0.82,N
37.48673,-79.86459,297.99,0.38,0.36,2024-08-12,07:12,N21,nominal,2.0NRT,286.61,0.35,N
37.06446,-77.18156,308.13,0.42,0.38,2024-08-12,07:12,N21,nominal,2.0NRT,290.64,1.23,N
36.34081,-86.57315,322.18,0.4,0.44,2024-08-12,07:12,N21,nominal,2.0NRT,288.57,1.53,N
38.90337,-87.63094,302.23,0.49,0.48,2024-08-12,07:12,N21,nominal,2.0NRT,274.21,0.85,N
35.97812,-83.95888,325.23,0.45,0.39,2024-08-12,07:12,N21,nominal,2.0NRT,291.12,2.29,N
35.9775,-83.95387,306.86,0.45,0.39,2024-08-12,07:12,N21,nominal,2.0NRT,290.59,2.29,N
35.94732,-89.71199,299.51,0.59,0.53,2024-08-12,07:12,N21,nominal,2.0NRT,287.15,1.59,N
29.85724,-93.96426,308.16,0.46,0.63,2024-08-12,07:14,N21,nominal,2.0NRT,294.22,2.78,N
29.83393,-93.96618,314.13,0.46,0.63,2024-08-12,07:14,N21,nominal,2.0NRT,293.58,3.7,N
29.75827,-93.88302,305.78,0.45,0.63,2024-08-12,07:14,N21,nominal,2.0NRT,293.11,3.29,N
29.75796,-93.8783,310.16,0.45,0.63,2024-08-12,07:14,N21,nominal,2.0NRT,293.41,2.05,N
