latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
49.35239,-102.72947,301.38,0.47,0.64,2024-08-15,07:52,N21,nominal,2.0NRT,284.24,0.66,N
45.30339,-74.99288,301.67,0.36,0.58,2024-08-15,07:52,N21,nominal,2.0NRT,287.29,0.49,N
46.57592,-80.79037,327.06,0.56,0.43,2024-08-15,07:52,N21,nominal,2.0NRT,288.48,4.24,N
49.06958,-102.53969,305.35,0.46,0.64,2024-08-15,07:52,N21,nominal,2.0NRT,284.5,1.11,N
48.51586,-102.72919,305.71,0.47,0.64,2024-08-15,07:52,N21,nominal,2.0NRT,282.08,1.2,N
48.51772,-102.72916,303.54,0.47,0.64,2024-08-15,07:52,N21,nominal,2.0NRT,281.6,1.4,N
48.42842,-102.68846,327.31,0.47,0.64,2024-08-15,07:52,N21,nominal,2.0NRT,275.26,2.87,N
48.43037,-102.69135,301.73,0.47,0.64,2024-08-15,07:52,N21,nominal,2.0NRT,273.08,1.43,N
48.43023,-102.68514,313.69,0.46,0.64,2024-08-15,07:52,N21,nominal,2.0NRT,275.09,1.43,N
46.52415,-84.37402,315.39,0.43,0.38,2024-08-15,07:52,N21,nominal,2.0NRT,289.36,2.25,N
46.52077,-84.37536,338.25,0.43,0.38,2024-08-15,07:52,N21,nominal,2.0NRT,293.07,3.99,N
46.52179,-84.38075,312.11,0.43,0.38,2024-08-15,07:52,N21,nominal,2.0NRT,289.47,3.99,N
46.51841,-84.38208,304.18,0.43,0.38,2024-08-15,07:52,N21,nominal,2.0NRT,287.5,3.99,N
46.51706,-84.39423,318.94,0.43,0.38,2024-08-15,07:52,N21,nominal,2.0NRT,288.95,1.96,N
46.51369,-84.39558,314.45,0.43,0.38,2024-08-15,07:52,N21,nominal,2.0NRT,289.18,1.96,N
48.3753,-102.59193,303.46,0.46,0.64,2024-08-15,07:52,N21,nominal,2.0NRT,276.92,0.96,N
46.51874,-84.36456,300.39,0.43,0.38,2024-08-15,07:52,N21,nominal,2.0NRT,288.84,1.7,N
48.18879,-64.91904,297.94,0.78,0.78,2024-08-15,07:52,N21,nominal,2.0NRT,284.42,2.66,N
48.18344,-64.91968,295.86,0.78,0.78,2024-08-15,07:52,N21,nominal,2.0NRT,284.74,3.23,N
48.25354,-79.02504,307.49,0.4,0.44,2024-08-15,07:52,N21,nominal,2.0NRT,286.88,1.88,N
48.25234,-79.01991,315.43,0.4,0.44,2024-08-15,07:52,N21,nominal,2.0NRT,289.01,1.88,N
49.19447,-83.8073,328.37,0.41,0.37,2024-08-15,07:52,N21,nominal,2.0NRT,288.9,2.67,N
49.19348,-83.80183,316.87,0.41,0.37,2024-08-15,07:52,N21,nominal,2.0NRT,287.55,1.69,N
49.19117,-83.80874,309.61,0.41,0.37,2024-08-15,07:52,N21,nominal,2.0NRT,287.96,2.67,N
49.19017,-83.80327,298.14,0.41,0.37,2024-08-15,07:52,N21,nominal,2.0NRT,286.72,1.69,N
46.044,-73.14163,300.98,0.42,0.61,2024-08-15,07:52,N21,nominal,2.0NRT,282.33,1.38,N
45.78046,-73.91363,298.31,0.39,0.6,2024-08-15,07:52,N21,nominal,2.0NRT,286.39,0.51,N
49.90939,-102.9472,311.15,0.49,0.65,2024-08-15,07:52,N21,nominal,2.0NRT,285.13,2.01,N
39.4336,-77.97805,300.09,0.38,0.59,2024-08-15,07:54,N21,nominal,2.0NRT,288.36,0.94,N
48.10989,-102.90601,301.6,0.47,0.64,2024-08-15,07:54,N21,nominal,2.0NRT,283.1,1.53,N
48.06511,-104.00745,302.61,0.53,0.67,2024-08-15,07:54,N21,nominal,2.0NRT,284.62,0.83,N
48.02785,-104.02485,295.85,0.54,0.68,2024-08-15,07:54,N21,nominal,2.0NRT,284.98,0.27,N
48.0236,-104.02514,296.73,0.54,0.67,2024-08-15,07:54,N21,nominal,2.0NRT,285.31,0.48,N
47.94899,-104.04854,297.94,0.54,0.68,2024-08-15,07:54,N21,nominal,2.0NRT,284.25,1.27,N
47.94894,-104.04153,305.19,0.54,0.68,2024-08-15,07:54,N21,nominal,2.0NRT,284.73,1.27,N
47.92223,-104.27788,296.08,0.55,0.68,2024-08-15,07:54,N21,nominal,2.0NRT,285.65,0.67,N
44.16847,-76.80022,302.49,0.32,0.55,2024-08-15,07:54,N21,nominal,2.0NRT,287.64,0.82,N
47.78827,-103.31399,315.53,0.49,0.65,2024-08-15,07:54,N21,nominal,2.0NRT,284.27,2.91,N
47.78683,-103.31781,296.03,0.49,0.65,2024-08-15,07:54,N21,nominal,2.0NRT,283.16,0.65,N
47.78671,-103.31094,296.53,0.49,0.65,2024-08-15,07:54,N21,nominal,2.0NRT,283.31,0.65,N
47.78669,-104.26082,318.86,0.55,0.68,2024-08-15,07:54,N21,nominal,2.0NRT,286.42,3.75,N
45.97224,-85.87646,305.02,0.4,0.37,2024-08-15,07:54,N21,nominal,2.0NRT,287.69,0.75,N
47.48753,-102.92097,296.45,0.47,0.64,2024-08-15,07:54,N21,nominal,2.0NRT,284.88,0.6,N
46.06677,-87.41081,296.24,0.39,0.36,2024-08-15,07:54,N21,nominal,2.0NRT,286.12,0.47,N
47.44581,-103.09473,295.55,0.48,0.65,2024-08-15,07:54,N21,nominal,2.0NRT,284.12,0.76,N
45.07357,-83.40641,321.58,0.48,0.4,2024-08-15,07:54,N21,nominal,2.0NRT,290.99,3.21,N
42.49302,-73.8163,298.81,0.5,0.66,2024-08-15,07:54,N21,nominal,2.0NRT,286.36,0.75,N
43.08249,-77.38068,301.16,0.33,0.55,2024-08-15,07:54,N21,nominal,2.0NRT,286.55,0.47,N
42.04741,-73.98027,309.48,0.51,0.66,2024-08-15,07:54,N21,nominal,2.0NRT,285.31,1.49,N
43.28024,-79.82824,304.99,0.49,0.49,2024-08-15,07:54,N21,nominal,2.0NRT,290.41,2.05,N
43.27321,-79.79926,316.07,0.49,0.49,2024-08-15,07:54,N21,nominal,2.0NRT,292.48,2.24,N
43.2718,-79.79343,306.98,0.49,0.49,2024-08-15,07:54,N21,nominal,2.0NRT,291.28,2.24,N
43.27037,-79.80709,337.94,0.49,0.49,2024-08-15,07:54,N21,nominal,2.0NRT,295.35,6.63,N
43.26896,-79.80126,302,0.49,0.49,2024-08-15,07:54,N21,nominal,2.0NRT,291.16,2.24,N
43.29003,-79.98534,303.17,0.48,0.48,2024-08-15,07:54,N21,nominal,2.0NRT,289.18,1.01,N
42.70134,-78.33829,300.1,0.6,0.53,2024-08-15,07:54,N21,nominal,2.0NRT,283.52,0.86,N
43.06988,-80.85688,314.66,0.45,0.47,2024-08-15,07:54,N21,nominal,2.0NRT,288.72,2.54,N
42.80596,-80.10057,326.53,0.49,0.49,2024-08-15,07:54,N21,nominal,2.0NRT,290.78,3.93,N
42.80458,-80.09484,318.72,0.49,0.49,2024-08-15,07:54,N21,nominal,2.0NRT,291.22,3.93,N
42.80169,-80.10248,337.61,0.49,0.49,2024-08-15,07:54,N21,nominal,2.0NRT,291.34,7.94,N
44.1661,-87.70255,301.2,0.39,0.36,2024-08-15,07:54,N21,nominal,2.0NRT,281.23,0.89,N
42.96464,-81.86962,309.63,0.4,0.44,2024-08-15,07:54,N21,nominal,2.0NRT,287.55,0.97,N
42.94909,-82.41806,302.14,0.57,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,291.59,2.07,N
42.94525,-82.41964,303.12,0.57,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,288.83,0.96,N
42.94376,-82.4129,304.13,0.57,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,288.31,0.96,N
42.92906,-82.44106,296.67,0.57,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,285.6,0.93,N
42.92973,-82.4399,296.53,0.57,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,285.72,0.82,N
42.77269,-82.48136,303.28,0.57,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,287.85,1.31,N
42.76796,-82.49801,297.45,0.57,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,286.67,1.03,N
40.71738,-75.39774,302.94,0.48,0.64,2024-08-15,07:54,N21,nominal,2.0NRT,287.02,1.28,N
42.31199,-82.05259,308.97,0.41,0.45,2024-08-15,07:54,N21,nominal,2.0NRT,288.51,1.3,N
40.97597,-76.81708,329.84,0.4,0.6,2024-08-15,07:54,N21,nominal,2.0NRT,286.28,3.26,N
40.97418,-76.81646,325.11,0.4,0.6,2024-08-15,07:54,N21,nominal,2.0NRT,285.81,2.82,N
40.15376,-74.7701,308.78,0.53,0.67,2024-08-15,07:54,N21,nominal,2.0NRT,288.33,1.06,N
40.47047,-75.89362,298.84,0.46,0.63,2024-08-15,07:54,N21,nominal,2.0NRT,287.38,0.98,N
42.30624,-83.15448,300.27,0.55,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,289.55,1.2,N
42.30516,-83.15459,301.36,0.55,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,290.3,0.8,N
42.28428,-83.11382,303.46,0.55,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,290.03,1.98,N
42.27945,-83.12973,301.24,0.55,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,291.05,1.62,N
40.15289,-74.76933,307.25,0.53,0.67,2024-08-15,07:54,N21,nominal,2.0NRT,288.49,1.33,N
40.46943,-75.8941,300.06,0.46,0.63,2024-08-15,07:54,N21,nominal,2.0NRT,287.75,1.02,N
42.8192,-85.9999,301.96,0.43,0.38,2024-08-15,07:54,N21,nominal,2.0NRT,289.27,0.73,N
40.89387,-77.70868,298.3,0.36,0.57,2024-08-15,07:54,N21,nominal,2.0NRT,285.43,0.95,N
40.88893,-77.71124,311.73,0.36,0.57,2024-08-15,07:54,N21,nominal,2.0NRT,287.22,0.95,N
41.75011,-81.28259,305.33,0.46,0.47,2024-08-15,07:54,N21,nominal,2.0NRT,291.07,1.07,N
41.21734,-80.50979,308.28,0.51,0.5,2024-08-15,07:54,N21,nominal,2.0NRT,288.87,1.44,N
41.46354,-81.67403,335.24,0.44,0.46,2024-08-15,07:54,N21,nominal,2.0NRT,293.29,3.97,N
41.46589,-81.68423,301.16,0.44,0.46,2024-08-15,07:54,N21,nominal,2.0NRT,290.35,0.4,N
41.4647,-81.67911,309.29,0.44,0.46,2024-08-15,07:54,N21,nominal,2.0NRT,290.87,3.97,N
41.45943,-81.67574,321.82,0.44,0.46,2024-08-15,07:54,N21,nominal,2.0NRT,291.88,4.08,N
41.45124,-81.67912,336.91,0.44,0.46,2024-08-15,07:54,N21,nominal,2.0NRT,292.66,4.51,N
40.53164,-78.89643,307.76,0.32,0.55,2024-08-15,07:54,N21,nominal,2.0NRT,283.72,0.97,N
39.94566,-76.76994,300.8,0.43,0.62,2024-08-15,07:54,N21,nominal,2.0NRT,287.35,0.88,N
39.94048,-76.81554,307.93,0.42,0.61,2024-08-15,07:54,N21,nominal,2.0NRT,287.67,1.49,N
39.58887,-75.63248,301.75,0.5,0.66,2024-08-15,07:54,N21,nominal,2.0NRT,289.8,1.89,N
39.94083,-76.81225,299.25,0.43,0.62,2024-08-15,07:54,N21,nominal,2.0NRT,287.02,0.84,N
39.58601,-75.63542,307.17,0.5,0.66,2024-08-15,07:54,N21,nominal,2.0NRT,291.31,2.25,N
41.46742,-83.36829,314.03,0.56,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,289.59,3.64,N
41.45842,-83.36478,315.65,0.56,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,290.33,2.9,N
41.45817,-83.36453,314.83,0.56,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,290.16,2.16,N
41.56777,-84.04515,335.21,0.52,0.41,2024-08-15,07:54,N21,nominal,2.0NRT,293.31,25.2,N
41.57026,-84.05724,310.17,0.52,0.41,2024-08-15,07:54,N21,nominal,2.0NRT,289.58,1.68,N
41.22549,-83.20548,316.4,0.57,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,288.43,2.32,N
40.44361,-80.04062,304.86,0.57,0.52,2024-08-15,07:54,N21,nominal,2.0NRT,287.79,1.09,N
40.39259,-79.85465,335.37,0.58,0.52,2024-08-15,07:54,N21,nominal,2.0NRT,290.94,8.7,N
40.39419,-79.86112,305.91,0.58,0.52,2024-08-15,07:54,N21,nominal,2.0NRT,290.22,2.99,N
40.75483,-81.43896,305.05,0.47,0.48,2024-08-15,07:54,N21,nominal,2.0NRT,289.1,2.15,N
40.75062,-81.44076,301.94,0.47,0.48,2024-08-15,07:54,N21,nominal,2.0NRT,287.63,0.76,N
40.30577,-79.87641,304.31,0.58,0.52,2024-08-15,07:54,N21,nominal,2.0NRT,292.09,2.44,N
39.5584,-77.17416,306.03,0.42,0.61,2024-08-15,07:54,N21,nominal,2.0NRT,287.85,1.45,N
41.37039,-84.92568,300.7,0.48,0.4,2024-08-15,07:54,N21,nominal,2.0NRT,290.6,1,N
41.36813,-84.91444,305.76,0.48,0.4,2024-08-15,07:54,N21,nominal,2.0NRT,289.72,2.46,N
41.36568,-84.92134,318.56,0.48,0.4,2024-08-15,07:54,N21,nominal,2.0NRT,289.61,2.46,N
40.1607,-79.88806,299.43,0.59,0.53,2024-08-15,07:54,N21,nominal,2.0NRT,288.23,0.9,N
40.74632,-82.43777,296.52,0.42,0.46,2024-08-15,07:54,N21,nominal,2.0NRT,286.24,0.57,N
40.31307,-80.60728,324.02,0.53,0.5,2024-08-15,07:54,N21,nominal,2.0NRT,289.81,4.88,N
40.94746,-83.38974,298,0.57,0.43,2024-08-15,07:54,N21,nominal,2.0NRT,286.67,0.58,N
41.11915,-85.35464,310.16,0.47,0.4,2024-08-15,07:54,N21,nominal,2.0NRT,289.61,2.42,N
41.11807,-85.34919,304.09,0.47,0.4,2024-08-15,07:54,N21,nominal,2.0NRT,289.78,2.44,N
40.57043,-83.13652,301.22,0.4,0.44,2024-08-15,07:54,N21,nominal,2.0NRT,289.39,0.49,N
40.72093,-84.12381,301.93,0.53,0.42,2024-08-15,07:54,N21,nominal,2.0NRT,287.02,1.6,N
40.72271,-84.12444,299.67,0.53,0.42,2024-08-15,07:54,N21,nominal,2.0NRT,285.85,1.58,N
40.62425,-84.8862,297.87,0.5,0.41,2024-08-15,07:54,N21,nominal,2.0NRT,285.52,0.75,N
39.7318,-82.14927,298.99,0.46,0.47,2024-08-15,07:54,N21,nominal,2.0NRT,288.16,1.02,N
39.7339,-82.14941,302.44,0.46,0.47,2024-08-15,07:54,N21,nominal,2.0NRT,288.41,0.72,N
39.07831,-79.69193,303.6,0.32,0.55,2024-08-15,07:54,N21,nominal,2.0NRT,285.43,0.73,N
40.27071,-85.3755,295.57,0.48,0.4,2024-08-15,07:54,N21,nominal,2.0NRT,285.53,0.37,N
39.33145,-81.36681,302.76,0.52,0.5,2024-08-15,07:54,N21,nominal,2.0NRT,287.51,1.2,N
39.3344,-81.36569,301.64,0.52,0.5,2024-08-15,07:54,N21,nominal,2.0NRT,287.65,0.82,N
38.77716,-79.39516,307.1,0.34,0.56,2024-08-15,07:54,N21,nominal,2.0NRT,285.6,0.87,N
37.85899,-76.6032,299.02,0.5,0.66,2024-08-15,07:56,N21,nominal,2.0NRT,288.14,0.49,N
39.97661,-86.83778,311.15,0.43,0.38,2024-08-15,07:56,N21,nominal,2.0NRT,285.54,3.05,N
39.48471,-84.36105,304.89,0.55,0.43,2024-08-15,07:56,N21,nominal,2.0NRT,289.65,1.36,N
39.48615,-84.38718,303.62,0.55,0.43,2024-08-15,07:56,N21,nominal,2.0NRT,290.8,1.31,N
39.47359,-84.40492,301.27,0.55,0.43,2024-08-15,07:56,N21,nominal,2.0NRT,290.42,1.32,N
39.47229,-84.39874,305.19,0.55,0.43,2024-08-15,07:56,N21,nominal,2.0NRT,291.45,1.32,N
39.46967,-84.38636,309.86,0.55,0.43,2024-08-15,07:56,N21,nominal,2.0NRT,289.83,1.8,N
39.08414,-83.90845,300.61,0.39,0.44,2024-08-15,07:56,N21,nominal,2.0NRT,287.12,0.87,N
38.6002,-82.82155,302.53,0.45,0.47,2024-08-15,07:56,N21,nominal,2.0NRT,289.69,1.26,N
38.59717,-82.82807,314.6,0.45,0.47,2024-08-15,07:56,N21,nominal,2.0NRT,292.76,3.7,N
38.59415,-82.83463,299.81,0.45,0.47,2024-08-15,07:56,N21,nominal,2.0NRT,289.33,0.62,N
38.83408,-84.24166,318.78,0.38,0.43,2024-08-15,07:56,N21,nominal,2.0NRT,290.21,4.71,N
38.83498,-84.75767,298.73,0.54,0.42,2024-08-15,07:56,N21,nominal,2.0NRT,288.54,0.48,N
37.96411,-81.33427,305.21,0.56,0.51,2024-08-15,07:56,N21,nominal,2.0NRT,288.75,2.03,N
37.96607,-81.33301,305.83,0.56,0.52,2024-08-15,07:56,N21,nominal,2.0NRT,288.82,1.23,N
38.75593,-84.99126,303.3,0.53,0.42,2024-08-15,07:56,N21,nominal,2.0NRT,290,1.76,N
37.03471,-78.98021,300.35,0.39,0.6,2024-08-15,07:56,N21,nominal,2.0NRT,288.07,0.61,N
36.35471,-76.8115,312.96,0.54,0.67,2024-08-15,07:56,N21,nominal,2.0NRT,290.03,1.75,N
36.35309,-76.80593,303.33,0.54,0.68,2024-08-15,07:56,N21,nominal,2.0NRT,289.81,1.75,N
37.62704,-81.84818,297.68,0.54,0.51,2024-08-15,07:56,N21,nominal,2.0NRT,287.11,0.84,N
